Date,MinTemp,MaxTemp,Humidity,Cloud,Temp,RainToday,RainTomorrow
6/16/2015,12.9,17.9,85,7,16.5,Yes,Yes
6/17/2015,14.7,17.6,95,8,16,Yes,Yes
6/18/2015,11.4,17.4,80,7,13.5,Yes,Yes
6/19/2015,9.6,14.5,98,7,9.9,Yes,Yes
6/20/2015,8.3,16.6,76,2,9.8,Yes,Yes
6/21/2015,8.5,14.1,90,7,9.1,Yes,Yes
6/22/2015,8,19.2,94,1,9.3,Yes,No
6/23/2015,8,20.3,85,1,10.2,No,No
6/24/2015,10.2,21.3,82,5,13.2,No,No
6/25/2015,12.7,19.4,77,6,15.2,No,Yes
6/26/2015,10.1,19.2,85,1,11.7,Yes,No
6/27/2015,8.3,19.4,87,0,9.7,No,No
6/28/2015,7.4,19.6,73,0,9.3,No,No
6/29/2015,9.3,19.5,84,7,11,No,No
6/30/2015,9,19.1,94,7,10.7,No,No
7/1/2015,10.7,17.5,85,5,12,No,No
7/2/2015,7,16.4,70,7,8.4,No,No
7/3/2015,6.2,16.2,55,1,8.1,No,No
7/4/2015,5.8,16.1,82,6,7.6,No,No
7/5/2015,6,18.6,66,1,7.7,No,No
7/6/2015,6,17.3,58,1,8.6,No,No
7/7/2015,7.8,14.7,58,5,11.2,No,Yes
7/8/2015,7.9,16.5,86,6,8.4,Yes,No
7/9/2015,6.6,17.6,92,1,8.3,No,No
7/10/2015,7.3,16.9,92,4,9.4,No,No
7/11/2015,6.6,19.9,100,0,7.2,No,Yes
7/12/2015,7.1,15.1,60,7,9.8,Yes,Yes
7/13/2015,8.1,16.9,96,7,8.6,Yes,No
7/14/2015,8.6,17.6,62,1,11.5,No,No
7/15/2015,6.2,16.8,62,1,8.7,No,No
7/16/2015,8.3,13.4,91,7,10.3,No,Yes
7/17/2015,6.2,14.3,95,8,6.7,Yes,Yes
7/18/2015,6.6,14.6,58,3,10.4,Yes,No
7/19/2015,7.8,16.7,84,3,10.3,No,No
7/20/2015,7.8,17.9,84,3,10,No,Yes
7/21/2015,8.2,19.3,93,1,9.9,Yes,No
7/22/2015,9.9,16.9,71,7,13.4,No,Yes
7/23/2015,11.2,19.1,96,8,12,Yes,No
7/24/2015,11.6,20,95,7,12.9,No,No
7/25/2015,10.8,20.8,50,1,14.3,No,No
7/26/2015,11,20.2,53,6,13.8,No,No
7/27/2015,7.3,15.7,41,1,10.2,No,No
7/28/2015,6.4,17.3,56,1,9.6,No,No
7/29/2015,8.1,18.4,70,3,9.3,No,No
7/30/2015,8.2,20.5,80,5,10.7,No,No
7/31/2015,10.7,21,49,2,14.7,No,No
8/1/2015,9.4,22.3,54,6,14.3,No,No
8/2/2015,14.3,24.7,51,5,16.9,No,No
8/3/2015,8.4,19.4,48,1,11.7,No,No
8/4/2015,8.3,15.1,57,7,8.9,No,No
8/5/2015,5,14.2,46,6,9.4,No,No
8/6/2015,6.8,16.4,53,3,9.5,No,No
8/7/2015,6.7,18.5,60,1,10,No,No
8/8/2015,7.9,17.5,63,5,11,No,No
8/9/2015,6.2,17.6,68,1,9.1,No,No
8/10/2015,8.6,20.6,66,1,11.8,No,No
8/11/2015,9.8,21,52,1,13.3,No,No
8/12/2015,8.4,17.5,54,1,11.1,No,No
8/13/2015,9.4,19.8,50,1,12.3,No,No
8/14/2015,7.9,20.4,55,1,11.8,No,No
8/15/2015,8.2,18.1,63,3,12.4,No,No
8/16/2015,10.5,19.8,70,5,14,No,Yes
8/17/2015,9.3,20.5,53,3,13.4,Yes,No
8/18/2015,10.9,16.2,40,1,12.6,No,No
8/19/2015,9,17,58,3,12.5,No,No
8/20/2015,8.2,18.9,71,1,12.1,No,No
8/21/2015,9.4,21,73,0,13,No,No
8/22/2015,12.9,28.3,45,2,19.8,No,Yes
8/23/2015,15.4,18.5,85,7,15.6,Yes,Yes
8/24/2015,15.1,17.4,90,8,16.3,Yes,Yes
8/25/2015,12.5,19.9,66,7,16.1,Yes,Yes
8/26/2015,12.3,20.2,80,7,16.3,Yes,No
8/27/2015,11.6,20.5,87,7,15.1,No,No
8/28/2015,10.6,20.8,48,3,14.6,No,No
8/29/2015,9,20.3,60,1,13,No,No
8/30/2015,8.3,18.7,52,1,12.1,No,No
8/31/2015,9.6,19.7,48,1,13.9,No,No
9/1/2015,9,19.7,50,1,12.7,No,No
9/2/2015,8,18.8,61,5,11.9,No,Yes
9/3/2015,11.2,20.8,69,3,14.4,Yes,Yes
9/4/2015,12.5,19.5,92,7,13.7,Yes,No
9/5/2015,11.5,21.7,68,1,15.2,No,No
9/6/2015,12.7,17.5,84,7,14.6,No,No
9/7/2015,11.1,24.9,62,2,17.4,No,No
9/8/2015,10,20,42,1,13.3,No,No
9/9/2015,9.8,20.2,48,1,15.4,No,No
9/10/2015,11.3,19.6,59,1,15.5,No,No
9/11/2015,14,21.3,56,1,17.6,No,No
9/12/2015,10.9,25.4,61,1,17.2,No,No
9/13/2015,12.4,22.3,61,1,18.3,No,No
9/14/2015,15.3,23.6,58,1,20.7,No,No
9/15/2015,15.8,29.8,33,1,23.5,No,No
9/16/2015,12.4,21.1,42,2,17.2,No,No
9/17/2015,12.2,19.9,53,3,18,No,Yes
9/18/2015,13.6,20,65,5,15.8,Yes,Yes
9/19/2015,12.5,19.5,88,7,14.7,Yes,No
9/20/2015,12.5,18.6,62,5,16.6,No,No
9/21/2015,12.4,22.5,74,1,16.3,No,No
9/22/2015,14.6,19.5,36,3,18.7,No,No
9/23/2015,10,16.2,55,3,13.3,No,Yes
9/24/2015,8.3,16.3,63,7,13,Yes,Yes
9/25/2015,10.1,16.4,91,7,13.4,Yes,Yes
9/26/2015,11.1,20.1,86,6,14.4,Yes,Yes
9/27/2015,12.3,19.2,70,7,15.3,Yes,No
9/28/2015,10.9,20.8,56,1,17.3,No,No
9/29/2015,11.9,23.4,58,0,19.1,No,No
9/30/2015,16.7,21.4,57,7,21,No,No
10/1/2015,16.8,22.9,68,4,19.9,No,No
10/2/2015,16.5,23,57,1,21.3,No,No
10/3/2015,14.2,27.5,62,0,21.5,No,No
10/4/2015,19.8,33.8,28,7,26.4,No,No
10/5/2015,16.1,37,42,1,21.1,No,No
10/6/2015,20.3,32.3,37,1,23.8,No,No
10/7/2015,19.7,21.5,61,5,20.3,No,No
10/8/2015,17,21.1,53,7,18.5,No,No
10/9/2015,16.8,22.7,51,7,20.1,No,No
10/10/2015,15.7,24.3,62,1,21.2,No,No
10/11/2015,15,24.3,77,6,18.7,No,Yes
10/12/2015,16.5,29.5,50,1,22.7,Yes,Yes
10/13/2015,17.5,20.4,82,4,18.3,Yes,Yes
10/14/2015,16.9,23.3,75,7,20.1,Yes,No
10/15/2015,16.3,24,65,1,21.6,No,No
10/16/2015,17.3,27.5,60,0,23.3,No,No
10/17/2015,19.1,26,66,1,21.5,No,Yes
10/18/2015,18.8,23.2,69,8,19.5,Yes,No
10/19/2015,19.4,24.6,81,7,21.8,No,No
10/20/2015,18.7,26.8,60,2,23.7,No,No
10/21/2015,19.7,27.9,58,4,24.5,No,Yes
10/22/2015,18.6,20.5,89,7,19.6,Yes,Yes
10/23/2015,14.5,21.4,70,7,16.6,Yes,No
10/24/2015,12.9,22.3,62,5,17.8,No,No
10/25/2015,15.2,24.9,62,2,21.1,No,No
10/26/2015,17.5,29.4,54,3,24.6,No,Yes
10/27/2015,15.5,19.6,65,8,16.5,Yes,No
10/28/2015,13.4,21.2,70,7,16.4,No,No
10/29/2015,15.7,23,55,5,18.2,No,No
10/30/2015,14.1,23.1,59,1,19,No,No
10/31/2015,17.1,24.2,59,7,22.2,No,No
11/1/2015,17.5,26.8,67,1,21.9,No,Yes
11/2/2015,18.2,30.7,75,5,21.6,Yes,Yes
11/3/2015,18.6,20,91,8,19,Yes,Yes
11/4/2015,17.1,19.6,91,8,19.5,Yes,Yes
11/5/2015,16,23.4,94,8,18.2,Yes,Yes
11/6/2015,18.2,28.3,77,4,23.3,Yes,Yes
11/7/2015,18.4,24.6,69,3,22.5,Yes,No
11/8/2015,16.2,21.7,67,7,18,No,No
11/9/2015,13.7,23.3,59,5,19.5,No,No
11/10/2015,15.2,25.6,61,3,20.6,No,No
11/11/2015,18.9,23.9,82,7,20,No,Yes
11/12/2015,18.3,25.5,53,7,23.5,Yes,No
11/13/2015,18,28.8,63,1,22.7,No,Yes
11/14/2015,17.7,20.1,81,8,18.7,Yes,Yes
11/15/2015,14.9,20.9,64,7,18.2,Yes,Yes
11/16/2015,14.3,22.6,56,5,19.1,Yes,No
11/17/2015,14.4,25.1,55,0,20.2,No,No
11/18/2015,17.4,36.5,45,5,25.1,No,No
11/19/2015,18.8,31.2,62,1,23.1,No,No
11/20/2015,21.4,40.9,63,1,25.2,No,No
11/21/2015,20.3,22.1,65,7,20.8,No,No
11/22/2015,19,22.4,59,7,19.8,No,No
11/23/2015,17.1,26.5,60,1,22.4,No,No
11/24/2015,18.7,25.2,57,4,23.6,No,No
11/26/2015,22.4,37.8,31,1,32.4,No,No
11/27/2015,16.5,22.6,54,7,21.1,No,No
11/28/2015,19.1,23.8,69,8,21.5,No,No
11/29/2015,19.9,26,80,7,21.1,No,No
11/30/2015,18.2,26.3,65,4,21.1,No,No
12/1/2015,19,33.3,58,1,26.3,No,No
12/2/2015,19.2,22.8,66,7,21,No,No
12/3/2015,17.1,21.7,52,7,19.4,No,No
12/4/2015,14.6,23.6,53,4,20.3,No,No
12/6/2015,16.6,25.8,58,3,23,No,No
12/7/2015,18.8,25.5,61,7,23.2,No,No
12/8/2015,20.9,25,68,7,22.7,No,No
12/9/2015,21.3,33.3,70,5,24.6,No,Yes
12/10/2015,20.2,25.5,80,7,21.3,Yes,No
12/11/2015,21.2,35.3,66,3,24.4,No,No
12/12/2015,18.4,22.6,57,3,20.8,No,No
12/13/2015,18.2,24.4,58,5,21.4,No,No
12/14/2015,18.3,29.6,63,3,23.4,No,No
12/15/2015,20.6,26.9,72,6,23.1,No,No
12/16/2015,21.1,23.4,87,7,22.9,No,Yes
12/17/2015,16.6,26.1,70,4,21.6,Yes,No
12/18/2015,19,27.5,58,0,24.5,No,No
12/19/2015,20.3,29,59,1,26.3,No,No
12/21/2015,23.6,29.1,56,6,27.1,No,Yes
12/22/2015,17.7,21.8,89,8,17.8,Yes,Yes
12/23/2015,17.3,23,65,7,21.8,Yes,No
12/24/2015,16.9,24.6,60,4,21.6,No,No
12/25/2015,17.5,25.2,55,5,21.8,No,No
12/26/2015,18.8,26.1,74,5,22.7,No,Yes
12/27/2015,17.1,23,74,8,17.1,Yes,Yes
12/28/2015,15.3,22.6,78,7,16.7,Yes,No
12/29/2015,15.4,24.9,51,6,21.2,No,No
12/30/2015,15,25.6,60,0,20.2,No,No
12/31/2015,17.4,26.7,62,1,21.3,No,No
1/1/2016,17.9,25.6,57,6,22.9,No,No
1/2/2016,18,25.4,60,7,22.3,No,No
1/3/2016,20.2,24.6,63,8,22.2,No,Yes
1/4/2016,18.6,23.6,86,8,18.8,Yes,Yes
1/5/2016,17.8,20.3,87,8,19.1,Yes,Yes
1/6/2016,17.4,18.6,92,8,18.2,Yes,Yes
1/7/2016,16.5,24.4,91,7,18.1,Yes,No
1/8/2016,15.5,25.4,58,5,20.6,No,No
1/9/2016,18.5,25.5,71,5,21.2,No,No
1/10/2016,18.5,27.1,67,3,22.9,No,No
1/11/2016,20.5,31.6,69,1,24.5,No,No
1/12/2016,23.5,34,56,6,26.5,No,No
1/13/2016,21.3,31,69,3,23.2,No,No
1/15/2016,14.3,21.7,92,8,14.5,Yes,Yes
1/16/2016,14.3,23.8,66,7,19.7,Yes,No
1/17/2016,16,26.1,71,6,20.4,No,No
1/18/2016,16.7,27,64,2,22.1,No,No
1/19/2016,19.2,30.2,60,3,24.2,No,No
1/20/2016,21.9,37.5,39,1,27.9,No,No
1/21/2016,23.6,33.5,66,5,26.2,No,Yes
1/22/2016,22.8,29.2,85,7,24.9,Yes,Yes
1/23/2016,22.3,26,60,3,25.6,Yes,No
1/24/2016,20.8,25,73,8,21.9,No,No
1/25/2016,21.6,25.2,73,8,23.2,No,No
1/26/2016,21.6,27.8,73,8,22.9,No,Yes
1/27/2016,20.8,24.9,66,6,24,Yes,No
1/28/2016,21.4,27.6,74,7,23.5,No,No
1/29/2016,22.4,28.1,72,3,26.3,No,Yes
1/30/2016,19.5,28.7,84,8,22.4,Yes,Yes
1/31/2016,19.7,31.1,83,1,22.6,Yes,No
2/1/2016,21.8,26.5,42,5,26,No,Yes
2/2/2016,17,27.9,62,2,20.9,Yes,No
2/3/2016,19.3,28.3,67,5,23.4,No,Yes
2/4/2016,19.1,24.8,87,8,19.7,Yes,Yes
2/5/2016,19.6,26.1,59,6,22,Yes,Yes
2/6/2016,19.9,27,75,7,22.8,Yes,No
2/7/2016,19.1,27.4,76,5,22.5,No,No
2/8/2016,19,28,68,2,23,No,No
2/9/2016,21,27.7,70,6,25,No,No
2/10/2016,19.6,28.5,68,2,23.2,No,No
2/11/2016,20.7,28.4,65,3,24.6,No,No
2/12/2016,21.5,28.8,63,2,25.4,No,No
2/13/2016,20.7,28.9,60,1,25.3,No,No
2/14/2016,21.1,32.5,58,1,26.2,No,No
2/15/2016,22.3,29.3,75,7,24.1,No,No
2/16/2016,21.5,27.9,36,1,25.3,No,No
2/17/2016,19.5,26,57,3,20.5,No,No
2/18/2016,18.3,26.4,59,3,22.9,No,No
2/19/2016,20.5,29.4,70,4,23.7,No,No
2/20/2016,23.1,29.3,75,7,24.6,No,Yes
2/21/2016,21.4,27,89,6,21.9,Yes,Yes
2/22/2016,20.8,28.8,71,1,24.3,Yes,No
2/23/2016,21.8,29.7,62,1,25.4,No,No
2/24/2016,20.9,29.5,60,0,26.1,No,No
2/25/2016,21.9,32.8,62,0,26.1,No,No
2/26/2016,23.2,27.8,67,1,25.4,No,No
2/27/2016,22.5,27.5,60,7,26,No,No
2/28/2016,20.7,28.1,62,1,23.7,No,No
2/29/2016,20.5,27.7,73,7,23,No,No
3/1/2016,21.3,28.2,72,4,23.6,No,No
3/2/2016,20.3,28.8,59,7,25.1,No,No
3/3/2016,22.2,28.7,71,3,25.2,No,No
3/4/2016,22.8,28.3,70,7,24.9,No,No
3/5/2016,20.6,27.6,64,1,24.6,No,No
3/6/2016,20.8,27.9,64,2,24.9,No,No
3/7/2016,21,28.3,71,2,24.5,No,No
3/8/2016,22.4,28.1,61,1,26.2,No,No
3/9/2016,22.9,29.3,71,4,24.8,No,No
3/10/2016,22,30.6,84,7,24,No,No
3/11/2016,22.8,27.8,79,8,23.8,No,No
3/12/2016,21.8,28.7,73,1,24.6,No,No
3/13/2016,22.6,27.7,63,4,25.8,No,No
3/14/2016,21.8,30.7,84,7,22.9,No,Yes
3/15/2016,19.9,25.6,89,7,20.2,Yes,Yes
3/16/2016,19.7,26.2,88,8,20.7,Yes,Yes
3/17/2016,19,26.1,92,7,19.6,Yes,Yes
3/18/2016,19.6,28.2,71,7,23.4,Yes,Yes
3/19/2016,16.2,24.4,43,1,18.4,Yes,No
3/20/2016,17.4,22,63,7,18.6,No,Yes
3/21/2016,15.4,21.2,91,8,15.6,Yes,Yes
3/22/2016,14.3,23.8,74,3,17.1,Yes,Yes
3/23/2016,14.9,25.3,66,1,18.3,Yes,No
3/24/2016,16.5,27.4,73,6,19.4,No,No
3/25/2016,19.3,25.2,78,7,20.4,No,No
3/26/2016,17.1,26,71,2,20,No,No
3/27/2016,19.3,24.2,83,5,22.2,No,Yes
3/28/2016,19.4,26,88,6,20.6,Yes,No
3/29/2016,20.6,23.3,84,7,21.2,No,Yes
3/30/2016,19,28.7,81,1,20.5,Yes,Yes
3/31/2016,16.5,25.6,51,1,19.9,Yes,No
4/1/2016,16.6,25.6,69,3,20.2,No,No
4/2/2016,18.3,31.2,63,7,19.9,No,No
4/3/2016,19.5,25.2,74,6,21.2,No,Yes
4/4/2016,18.7,23.5,91,8,19.5,Yes,Yes
4/5/2016,18.6,26.2,64,1,23.5,Yes,No
4/6/2016,19.9,34.2,54,1,25,No,No
4/7/2016,19.9,20.5,59,8,20.1,No,No
4/8/2016,17.7,20.6,71,8,18.8,No,No
4/9/2016,16,25,65,2,19.3,No,No
4/10/2016,16.1,27.3,70,5,19.3,No,No
4/11/2016,16.1,26.5,51,3,19.6,No,Yes
4/12/2016,17.4,22.9,85,7,18.3,Yes,No
4/13/2016,15.5,24.2,72,6,19.7,No,No
4/14/2016,15.7,22.9,88,7,18.6,No,No
4/15/2016,16.5,24.6,66,6,21.3,No,No
4/16/2016,16.6,25.5,69,6,19.8,No,No
4/17/2016,19.1,23.2,73,7,20.1,No,Yes
4/18/2016,15.1,24.2,75,6,18.9,Yes,Yes
4/19/2016,16.9,23.9,83,3,19.5,Yes,Yes
4/20/2016,16.7,25.5,82,3,19.3,Yes,No
4/21/2016,17.3,24.5,79,2,20.2,No,No
4/22/2016,17.1,25.9,70,1,20.2,No,Yes
4/23/2016,16.2,20.2,83,7,16.8,Yes,Yes
4/24/2016,15.3,23.1,61,5,20.1,Yes,No
4/25/2016,13.1,22.8,76,1,16.3,No,No
4/26/2016,14.2,23.7,75,3,17.2,No,No
4/27/2016,15.3,23.7,78,1,17.8,No,No
4/28/2016,15.7,25.1,84,7,18.4,No,No
4/29/2016,16,24.2,75,4,18.8,No,No
4/30/2016,18.8,26.5,74,8,20.5,No,Yes
5/1/2016,18.1,26.1,86,7,19.4,Yes,No
5/2/2016,13.9,21.3,56,0,16.3,No,No
5/3/2016,12.8,26.4,61,1,16,No,No
5/4/2016,16,26.2,49,1,19.1,No,No
5/5/2016,13.5,22.4,55,1,16.2,No,No
5/6/2016,14,26.7,69,4,16.4,No,No
5/7/2016,12.4,22.9,75,0,15.4,No,No
5/8/2016,15.3,20.8,86,7,18.2,No,Yes
5/9/2016,18,22.2,76,7,20.1,Yes,No
5/10/2016,17.3,24.6,51,1,19.8,No,No
5/11/2016,12.6,23.1,51,1,15.3,No,No
5/12/2016,13.7,24.5,52,2,17.5,No,No
5/13/2016,13.9,25.9,60,1,17.3,No,No
5/14/2016,12.4,26.6,62,0,14.7,No,No
5/15/2016,13.2,24.4,42,6,17.8,No,No
5/16/2016,13.6,22.9,66,1,16.4,No,No
5/17/2016,16.3,28.2,55,2,18.3,No,No
5/18/2016,12.7,21.9,49,7,14.6,No,No
5/19/2016,11.9,23.2,54,0,14.5,No,No
5/20/2016,12.8,24.9,53,0,17.3,No,No
5/21/2016,13.6,21.5,72,6,15.5,No,No
5/22/2016,14.5,22,82,1,16,No,No
5/23/2016,15.2,26.8,53,3,21.5,No,No
5/24/2016,12.1,22.3,50,1,14.1,No,No
5/25/2016,10.4,21.2,54,4,12.9,No,No
5/26/2016,12.9,20.2,52,7,15,No,No
5/27/2016,12.8,18.6,42,1,14,No,No
5/28/2016,9.8,14.8,63,6,12.9,No,Yes
5/29/2016,9.2,19.3,59,1,11,Yes,No
5/30/2016,7.3,19.9,62,1,9.5,No,No
5/31/2016,8.7,17.5,76,7,11,No,Yes
6/1/2016,10.9,17.9,89,7,13.1,Yes,No
6/2/2016,11.1,19.1,85,2,12.3,No,No
6/3/2016,11.7,18.3,78,7,13.3,No,Yes
6/4/2016,13.3,21.1,91,8,17,Yes,Yes
6/5/2016,16.3,19.7,89,8,18.8,Yes,Yes
6/6/2016,13.7,18.4,59,7,14.9,Yes,No
6/7/2016,11.3,19.9,59,4,13.8,No,No
6/8/2016,10.9,20.7,65,1,13.8,No,No
6/9/2016,13.8,22,62,7,17.4,No,No
6/10/2016,13.1,21.4,64,1,15.3,No,No
6/11/2016,10.1,19.8,53,1,13.4,No,No
6/12/2016,7.9,18.1,62,4,9.4,No,No
6/13/2016,8.5,20.3,65,5,10.3,No,No
6/14/2016,9.9,21.2,80,1,11.6,No,No
6/15/2016,9.1,20.5,72,5,10.6,No,No
6/16/2016,10.2,22.2,81,1,12.9,No,No
6/17/2016,12.7,19.3,53,6,17.4,No,Yes
6/18/2016,14.7,21.1,90,7,15.4,Yes,No
6/19/2016,14.5,19.5,81,7,15.2,No,Yes
6/20/2016,15,20.4,76,6,16.2,Yes,No
6/21/2016,14.9,18.4,56,7,15.8,No,No
6/22/2016,12.8,19.7,60,2,15,No,No
6/23/2016,9.4,18.5,58,7,12.8,No,No
6/24/2016,12.7,16.3,52,5,15.8,No,No
6/25/2016,7.3,15.1,49,1,8.4,No,No
6/26/2016,5.6,15.3,61,6,7.4,No,No
6/27/2016,7.4,11.7,74,8,9.3,No,Yes
6/28/2016,7.7,17.3,57,1,9.6,Yes,No
6/29/2016,6.7,18.8,66,1,8.8,No,No
7/2/2016,8.2,18.2,62,1,10.1,No,No
7/3/2016,6.5,18.1,72,1,9.2,No,No
7/4/2016,6.4,15.6,77,5,7.6,No,Yes
7/5/2016,7.5,18.8,90,8,9.6,Yes,No
7/6/2016,9.5,17.7,54,6,12.9,No,Yes
7/7/2016,12.9,17.2,85,7,14.9,Yes,Yes
7/8/2016,12.4,15.6,92,8,12.7,Yes,Yes
7/9/2016,8.7,18,88,3,10.5,Yes,No
7/10/2016,10.5,17.9,90,3,11.9,No,No
7/11/2016,11.8,18.6,63,7,15.5,No,No
7/12/2016,14.8,20.2,41,6,16.6,No,No
7/13/2016,9.6,14,40,3,10.5,No,No
7/14/2016,6.7,17,54,7,8.6,No,No
7/15/2016,6.4,17.7,60,1,8.8,No,No
7/16/2016,6.9,18.9,71,2,9.3,No,No
7/17/2016,9.2,18.8,91,7,13.3,No,No
7/18/2016,11,24.2,92,1,11.5,No,No
7/19/2016,11.4,24.9,71,7,18,No,Yes
7/20/2016,16.5,16.9,91,8,16.7,Yes,Yes
7/21/2016,13.9,19.3,92,7,14.6,Yes,No
7/22/2016,13.1,25.7,66,6,19.3,No,Yes
7/23/2016,14.5,17.4,35,1,14.5,Yes,No
7/24/2016,7.8,14.3,50,7,8.7,No,No
7/25/2016,8.4,17.9,50,1,12.2,No,No
7/26/2016,10.2,17.9,52,1,14,No,No
7/27/2016,10.8,18.6,53,2,14.7,No,No
7/28/2016,8.8,19.4,57,1,11.1,No,No
7/29/2016,7.3,18.5,61,1,9.8,No,No
7/30/2016,8.7,19.8,63,1,10.4,No,No
7/31/2016,10.4,20.9,75,7,11.9,No,No
8/1/2016,10.9,18.4,66,6,13.3,No,No
8/2/2016,11.5,15.8,76,7,12.8,No,Yes
8/3/2016,10.7,14.6,77,8,13.6,Yes,Yes
8/5/2016,9.7,16.2,90,6,11.2,Yes,Yes
8/6/2016,9.2,15.5,78,7,10.8,Yes,No
8/7/2016,10.3,16.4,80,7,12.4,No,No
8/8/2016,8.7,19.7,75,1,11,No,No
8/9/2016,8.1,19.1,73,5,11,No,No
8/10/2016,10.9,25.2,52,3,17.6,No,No
8/11/2016,11.2,20.3,48,1,14,No,No
8/12/2016,7.1,19.4,56,0,9.7,No,No
8/13/2016,8.3,20.3,49,1,12.4,No,No
8/14/2016,9.5,20,52,1,14.2,No,No
8/15/2016,8.9,19.6,72,1,12,No,No
8/16/2016,9.8,20.3,75,0,12.8,No,No
8/17/2016,10.6,24.2,63,1,14.2,No,No
8/18/2016,11.6,22.9,62,1,14.2,No,No
8/19/2016,11.2,24.3,66,0,14.2,No,No
8/20/2016,11,17.9,51,1,13.2,No,No
8/21/2016,8.2,20.4,48,1,12.5,No,No
8/22/2016,9.5,13.8,66,7,11.4,No,Yes
8/23/2016,8.5,18.4,69,1,11.9,Yes,Yes
8/24/2016,11.8,14.7,79,8,13.4,Yes,Yes
8/25/2016,9,17.3,67,7,11.4,Yes,No
8/26/2016,7.3,17.3,57,7,10.4,No,Yes
8/27/2016,7.4,19.9,57,1,11.3,Yes,No
8/28/2016,8.4,20.5,50,1,12.2,No,No
8/29/2016,8.4,19.6,57,7,12.9,No,No
8/30/2016,10.7,19.9,71,7,13.8,No,No
8/31/2016,13.6,23.6,61,7,18.8,No,No
9/1/2016,12.1,22.5,63,2,16.9,No,Yes
9/2/2016,14.5,18,90,8,15.7,Yes,Yes
9/3/2016,15.4,20.5,50,4,17.6,Yes,No
9/4/2016,10.1,21.3,48,1,15.5,No,No
9/5/2016,10,21.2,55,0,14.1,No,No
9/6/2016,10,20.5,66,0,15,No,No
9/7/2016,12.2,22,82,6,16,No,No
9/8/2016,15.4,21.2,69,7,18.7,No,No
9/9/2016,14.7,22.7,61,6,19.5,No,Yes
9/10/2016,14.1,22.7,54,2,17.9,Yes,No
9/11/2016,13,21,44,1,16.8,No,No
9/12/2016,12.4,20.9,47,3,16.6,No,No
9/13/2016,16,20.2,73,8,17.5,No,Yes
9/14/2016,16,24.6,86,8,17.4,Yes,No
9/15/2016,14.1,22.1,35,1,17.4,No,No
9/16/2016,13.5,22.5,55,6,16.9,No,No
9/17/2016,10.7,22.4,52,1,17.5,No,No
9/18/2016,14.2,17.8,66,8,14.9,No,Yes
9/19/2016,13.1,21.4,53,1,17.7,Yes,No
9/20/2016,10,20.6,48,7,15.1,No,No
9/21/2016,14,21.2,61,7,16,No,Yes
9/22/2016,13.5,20.1,54,3,18.4,Yes,No
9/23/2016,15.2,22,55,6,17.3,No,No
9/24/2016,12.5,22.3,55,1,18.4,No,Yes
9/25/2016,13.6,22.1,74,7,15.5,Yes,Yes
9/26/2016,12,21.8,41,1,16.5,Yes,No
9/27/2016,10.9,23.2,37,2,18.6,No,No
9/28/2016,10.2,21.3,46,1,16.2,No,Yes
9/29/2016,14.2,22.8,76,8,14.8,Yes,No
9/30/2016,12.3,20.1,42,6,16.1,No,No
10/1/2016,12.4,22.1,40,3,19.5,No,No
10/2/2016,12.5,24.7,44,0,18.4,No,No
10/3/2016,18.4,25.6,41,7,21.5,No,No
10/4/2016,12.7,23.4,34,1,17.5,No,No
10/5/2016,11.7,23.7,34,0,14.7,No,No
10/6/2016,13,27.8,34,4,19.9,No,No
10/7/2016,16,31,40,7,22.5,No,No
10/8/2016,20.1,22.2,63,6,21,No,No
10/9/2016,13.8,25.5,51,7,17.5,No,No
10/10/2016,16.8,33.6,37,6,25.3,No,Yes
10/11/2016,12.3,21.3,33,1,14.9,Yes,No
10/12/2016,10.7,23.6,45,1,14.3,No,Yes
10/13/2016,11.8,18.3,56,2,15.9,Yes,No
10/14/2016,9,21.3,50,1,15.1,No,No
10/15/2016,11.1,23.9,57,0,15.9,No,No
10/16/2016,15.9,29,31,0,23.1,No,No
10/17/2016,21.7,22.4,43,7,22.4,No,Yes
10/18/2016,11.5,25.8,39,1,18.3,Yes,No
10/19/2016,16.2,24.5,30,3,19.1,No,No
10/20/2016,16.4,21.6,47,6,19,No,No
10/21/2016,15.3,25.2,55,5,21.5,No,Yes
10/22/2016,16.1,18,84,7,17,Yes,No
10/23/2016,10.2,19.8,53,7,13.1,No,No
10/24/2016,10.2,21.5,45,1,15,No,No
10/25/2016,11.4,23.3,56,7,17.6,No,No
10/26/2016,14.3,27,52,7,18.7,No,No
10/27/2016,18.4,21.7,65,4,20.8,No,Yes
10/28/2016,14.7,19.6,73,8,15.4,Yes,Yes
10/29/2016,15.3,24.3,86,6,18.3,Yes,No
10/30/2016,18.2,25.5,65,7,23,No,Yes
10/31/2016,16.1,23.3,24,1,18.3,Yes,No
11/1/2016,12.1,24.5,31,4,16.8,No,No
11/2/2016,13,24.1,34,1,19.1,No,No
11/3/2016,13.6,25.2,57,1,19.7,No,No
11/4/2016,15.3,30.6,58,2,21,No,No
11/5/2016,21,25.7,21,1,25.7,No,No
11/6/2016,15.7,26,25,1,19.6,No,No
11/7/2016,14.8,28.1,34,2,22.6,No,No
11/8/2016,21.2,28.3,25,7,26.8,No,Yes
11/9/2016,17.8,22.7,72,7,20.1,Yes,Yes
11/10/2016,16.9,24.6,71,6,20,Yes,No
11/11/2016,17.8,24.3,68,5,20.2,No,Yes
11/12/2016,18.4,32.5,72,7,22.1,Yes,No
